date,entry_time,spot_at_entry,spot_at_close,vix,expiry,ce_strike,pe_strike,ce_entry_prem,pe_entry_prem,ce_exit_prem,pe_exit_prem,ce_stopped,pe_stopped,ce_exit_time,pe_exit_time,lots_per_leg,total_premium_collected,gross_pnl,total_costs,net_pnl,strike_dist,sl_mult,vix_filter,combo
2023-08-17,09:45,19403.7,19346.2,12.3,2023-08-17,19500,19300,11.65,9.4,0.05,0.05,False,False,15:25,15:25,17,21.05,8903.75,107.07,8796.68,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-08-31,09:45,19366.5,19279.5,11.9,2023-08-31,19450,19250,6.5,5.0,0.05,12.55,False,True,15:25,11:03,17,11.5,-467.5,103.7,-571.2,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-09-14,09:45,20148.2,20101.8,11.68,2023-09-14,20250,20050,6.0,11.95,0.05,33.9,False,True,15:25,10:17,16,17.95,-6400.0,110.59,-6510.59,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-09-21,09:45,19809.8,19748.8,11.1,2023-09-21,19900,19700,6.85,5.8,0.05,15.15,False,True,15:25,10:06,16,12.65,-1020.0,104.26,-1124.26,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-09-28,09:45,19691.5,19553.3,11.54,2023-09-28,19800,19600,8.45,18.45,0.05,51.4,False,True,15:25,13:27,16,26.9,-9820.0,118.77,-9938.77,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-10-12,09:45,19809.4,19782.9,10.96,2023-10-12,19900,19700,5.25,5.4,0.05,0.05,False,False,15:25,15:25,16,10.65,4220.0,100.44,4119.56,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-10-26,09:45,18927.8,18848.5,11.7,2023-10-26,19050,18850,11.65,18.8,0.1,0.05,False,False,15:25,15:25,17,30.45,12877.5,112.73,12764.77,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-11-30,09:45,20115.3,20127.2,12.22,2023-11-30,20200,20000,10.85,7.8,0.05,22.5,False,True,15:25,09:53,16,18.65,-1560.0,108.96,-1668.96,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-12-07,09:45,20880.9,20916.1,13.26,2023-12-07,21000,20800,5.1,9.0,0.05,0.05,False,False,15:25,15:25,15,14.1,5250.0,101.89,5148.11,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-12-21,09:45,21087.3,21283.0,14.55,2023-12-21,21200,21000,14.8,29.45,37.2,0.1,True,False,12:27,15:25,15,44.25,2606.25,124.09,2482.16,100,2.5,off,09:45_d100_vixoff_sl2.5
2023-12-28,09:45,21740.5,21773.7,15.65,2023-12-28,21850,21650,20.2,20.35,0.1,0.1,False,False,15:25,15:25,15,40.55,15131.25,115.94,15015.31,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-01-04,09:45,21613.7,21669.6,14.04,2024-01-04,21700,21500,7.25,5.35,0.1,0.05,False,False,15:25,15:25,15,12.6,4668.75,101.11,4567.64,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-01-11,09:45,21684.6,21669.4,12.9,2024-01-11,21800,21600,5.75,13.3,0.05,0.05,False,False,15:25,15:25,15,19.05,7106.25,104.52,7001.73,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-01-18,09:45,21379.7,21477.2,15.22,2024-01-18,21500,21300,12.85,28.8,33.6,0.05,True,False,10:48,15:25,15,41.65,3000.0,122.11,2877.89,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-01-25,09:45,21372.1,21370.8,14.53,2024-01-25,21450,21250,29.75,27.25,0.1,0.05,False,False,15:25,15:25,15,57.0,21318.75,124.66,21194.09,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-02-01,09:45,21752.5,21690.3,16.05,2024-02-01,21850,21650,52.8,57.45,0.05,0.05,False,False,15:25,15:25,15,110.25,41306.25,152.9,41153.35,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-02-08,09:45,21966.7,21759.7,15.49,2024-02-08,22050,21850,28.3,20.0,0.05,55.25,False,True,15:25,10:57,15,48.3,-2625.0,129.24,-2754.24,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-02-15,09:45,21840.9,21927.0,15.17,2024-02-15,21950,21750,20.25,26.95,0.05,0.05,False,False,15:25,15:25,15,47.2,17662.5,119.45,17543.05,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-02-22,09:45,22050.6,22216.9,15.77,2024-02-22,22150,21950,23.3,31.0,65.8,80.35,True,True,14:51,09:59,15,54.3,-34443.75,147.57,-34591.32,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-02-29,09:45,21957.3,22042.0,16.4,2024-02-29,22050,21850,33.7,33.15,0.1,0.05,False,False,15:25,15:25,15,66.85,25012.5,129.88,24882.62,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-03-07,09:45,22480.5,22483.5,14.33,2024-03-07,22600,22400,11.25,19.3,0.05,0.05,False,False,15:25,15:25,14,30.55,10657.5,109.54,10547.96,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-03-14,09:45,22007.8,22153.0,14.57,2024-03-14,22100,21900,36.1,23.65,108.75,0.05,True,False,11:42,15:25,15,59.75,-18393.75,144.23,-18537.98,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-03-21,09:45,22003.7,22014.6,13.15,2024-03-21,22100,21900,13.2,16.35,0.05,0.05,False,False,15:25,15:25,15,29.55,11043.75,110.09,10933.66,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-03-28,09:45,22257.6,22343.1,12.76,2024-03-28,22350,22150,21.95,13.25,70.75,0.15,True,False,10:37,15:25,14,35.2,-12495.0,122.85,-12617.85,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-04-04,09:45,22470.7,22541.2,11.18,2024-04-04,22550,22350,22.9,22.6,61.6,58.4,True,True,13:31,09:55,14,45.5,-26075.0,135.6,-26210.6,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-04-10,09:45,22715.8,22735.0,11.29,2024-04-10,22800,22600,16.8,14.85,0.05,0.05,False,False,15:25,15:25,14,31.65,11042.5,110.09,10932.41,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-04-18,09:45,22204.5,22045.8,12.58,2024-04-18,22300,22100,14.65,23.95,39.5,84.45,True,True,11:10,13:26,15,38.6,-32006.25,135.54,-32141.79,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-04-25,09:45,22393.5,22559.2,10.53,2024-04-25,22500,22300,24.0,22.85,63.35,0.1,True,False,13:45,15:25,14,46.85,-5810.0,127.47,-5937.47,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-05-02,09:45,22664.7,22656.8,13.87,2024-05-02,22750,22550,27.95,18.4,0.1,0.05,False,False,15:25,15:25,14,46.35,16170.0,117.37,16052.63,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-05-09,09:45,22247.8,21968.2,17.41,2024-05-09,22350,22150,23.2,35.4,0.05,89.95,False,True,15:25,12:48,14,58.6,-10990.0,137.41,-11127.41,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-05-16,09:45,22244.6,22392.3,20.37,2024-05-16,22350,22150,21.3,38.35,53.85,113.25,True,True,15:01,13:16,14,59.65,-37607.5,149.93,-37757.43,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-05-23,09:45,22668.5,22951.0,21.72,2024-05-23,22750,22550,45.95,29.7,131.75,0.05,True,False,12:37,15:25,14,75.65,-19652.5,152.36,-19804.86,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-05-30,09:45,22611.4,22557.1,23.8,2024-05-30,22700,22500,36.9,42.95,0.1,12.35,False,False,15:25,15:25,14,79.85,23590.0,135.87,23454.13,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-06-06,09:45,22736.8,22849.0,17.3,2024-06-06,22850,22650,60.25,79.65,0.1,0.05,False,False,15:25,15:25,14,139.9,48912.5,163.68,48748.82,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-06-13,09:45,23386.2,23399.3,13.93,2024-06-13,23500,23300,15.9,30.85,0.05,0.05,False,False,15:25,15:25,14,46.75,16327.5,117.56,16209.94,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-06-20,09:45,23501.2,23579.2,13.71,2024-06-20,23600,23400,28.75,41.05,0.05,0.05,False,False,15:25,15:25,14,69.8,24395.0,128.97,24266.03,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-06-27,09:45,23871.4,24036.1,14.05,2024-06-27,23950,23750,34.95,24.25,88.45,0.1,True,False,12:12,15:25,13,59.2,-9538.75,134.41,-9673.16,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-07-04,09:45,24396.7,24304.7,13.21,2024-07-04,24500,24300,14.7,15.65,0.05,44.3,False,True,15:25,10:46,13,30.35,-4550.0,114.76,-4664.76,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-07-11,09:45,24333.5,24338.5,14.43,2024-07-11,24450,24250,8.8,16.5,0.05,42.6,False,True,15:25,10:16,13,25.3,-5638.75,112.19,-5750.94,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-07-18,09:45,24585.8,24779.3,13.96,2024-07-18,24700,24500,13.3,17.45,36.3,48.9,True,True,09:49,11:33,13,30.75,-17696.25,120.85,-17817.1,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-07-25,09:45,24277.8,24415.0,11.92,2024-07-25,24400,24200,17.85,31.85,3.4,0.1,False,False,15:25,15:25,13,49.7,15015.0,117.76,14897.24,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-08-01,09:45,25046.6,25006.0,13.08,2024-08-01,25150,24950,13.2,22.8,0.05,0.05,False,False,15:25,15:25,13,36.0,11667.5,110.97,11556.53,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-08-08,09:45,24231.0,24098.7,15.26,2024-08-08,24350,24150,53.6,68.35,0.1,33.9,False,False,15:25,15:25,13,121.95,28583.75,155.38,28428.37,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-08-14,09:45,24150.1,24144.5,14.84,2024-08-14,24250,24050,19.8,14.3,0.05,0.15,False,False,15:25,15:25,13,34.1,11017.5,110.11,10907.39,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-08-22,09:45,24828.0,24810.9,13.32,2024-08-22,24950,24750,6.5,17.5,0.05,0.05,False,False,15:25,15:25,13,24.0,7767.5,105.45,7662.05,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-08-29,09:45,25064.8,25156.8,13.96,2024-08-29,25150,24950,19.85,15.55,55.2,40.05,True,True,12:31,14:05,13,35.4,-19451.25,124.43,-19575.68,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-09-05,09:45,25206.7,25144.8,13.95,2024-09-05,25300,25100,18.15,16.55,0.05,0.05,False,False,15:25,15:25,13,34.7,11245.0,110.37,11134.63,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-09-12,09:45,25040.7,25315.0,11.85,2024-09-12,25150,24950,18.6,24.25,74.4,76.8,True,True,14:05,11:25,13,42.85,-35213.75,135.94,-35349.69,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-09-19,09:45,25609.4,25445.0,12.36,2024-09-19,25700,25500,21.7,12.6,0.05,37.85,False,True,15:25,10:06,13,34.3,-1170.0,115.64,-1285.64,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-09-26,09:45,26031.5,26184.7,12.62,2024-09-26,26150,25950,22.5,33.1,60.85,0.1,True,False,14:20,15:25,12,55.6,-1605.0,126.12,-1731.12,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-10-03,09:45,25626.4,25266.0,13.02,2024-10-03,25750,25550,35.85,45.25,0.1,118.85,False,True,15:25,11:16,13,81.1,-12301.25,148.87,-12450.12,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-10-10,09:45,25011.7,25007.5,13.68,2024-10-10,25100,24900,27.05,21.2,0.1,0.05,False,False,15:25,15:25,13,48.25,15632.5,116.6,15515.9,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-10-17,09:45,24823.0,24750.2,13.08,2024-10-17,24900,24700,26.8,15.85,0.05,0.05,False,False,15:25,15:25,13,42.65,13828.75,114.02,13714.73,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-10-24,09:45,24361.2,24414.6,14.72,2024-10-24,24450,24250,20.9,18.5,0.05,0.05,False,False,15:25,15:25,13,39.4,12772.5,112.53,12659.97,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-10-31,09:45,24284.2,24238.5,15.96,2024-10-31,24400,24200,15.9,16.15,0.1,0.15,False,False,15:25,15:25,13,32.05,10335.0,109.17,10225.83,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-11-07,09:45,24355.2,24194.6,15.05,2024-11-07,24450,24250,25.7,22.1,0.05,61.7,False,True,15:25,09:59,13,47.8,-4533.75,125.29,-4659.04,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-11-14,09:45,23574.5,23559.6,14.82,2024-11-14,23650,23450,38.6,31.45,0.15,0.05,False,False,15:25,15:25,14,70.05,24447.5,129.11,24318.39,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-11-21,09:45,23340.8,23346.8,15.66,2024-11-21,23450,23250,15.05,28.15,0.05,0.05,False,False,15:25,15:25,4,43.2,12930.0,112.74,12817.26,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-11-28,09:45,24268.9,23957.5,14.38,2024-11-28,24350,24150,39.25,28.4,0.1,80.65,False,True,15:25,10:36,4,67.65,-3930.0,133.88,-4063.88,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-12-05,09:45,24477.7,24701.5,14.47,2024-12-05,24600,24400,75.3,108.35,194.35,0.2,True,False,14:12,15:25,4,183.65,-3270.0,198.28,-3468.28,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-12-12,09:45,24646.7,24539.5,13.14,2024-12-12,24750,24550,16.4,16.35,0.1,43.65,False,True,15:25,12:06,4,32.75,-3300.0,114.13,-3414.13,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-12-19,09:45,23953.5,23962.0,14.93,2024-12-19,24050,23850,25.55,27.95,0.1,0.05,False,False,15:25,15:25,4,53.5,16005.0,117.13,15887.87,100,2.5,off,09:45_d100_vixoff_sl2.5
2024-12-26,09:45,23802.8,23760.3,13.27,2024-12-26,23900,23700,14.45,17.05,0.1,50.35,False,True,15:25,13:34,4,31.5,-5685.0,114.5,-5799.5,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-01-02,09:45,23827.8,24168.0,14.45,2025-01-02,23950,23750,54.3,67.8,140.5,0.1,True,False,12:29,15:25,4,122.1,-5550.0,164.96,-5714.96,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-01-09,09:45,23611.9,23557.2,14.57,2025-01-09,23700,23500,18.85,16.25,0.05,0.05,False,False,15:25,15:25,4,35.1,10500.0,109.31,10390.69,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-01-16,09:45,23315.7,23350.8,15.13,2025-01-16,23400,23200,13.05,8.9,0.05,0.05,False,False,15:25,15:25,4,21.95,6555.0,103.72,6451.28,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-01-23,09:45,23192.8,23216.3,16.85,2025-01-23,23300,23100,19.85,18.45,0.05,0.05,False,False,15:25,15:25,4,38.3,11460.0,110.67,11349.33,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-01-30,09:45,23205.5,23298.0,18.8,2025-01-30,23300,23100,66.84,72.75,0.15,0.15,False,False,15:25,15:25,4,139.59,41787.0,153.67,41633.33,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-02-06,09:45,23672.5,23628.0,14.23,2025-02-06,23750,23550,32.95,20.14,0.05,0.05,False,False,15:25,15:25,4,53.09,15897.0,116.94,15780.06,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-02-13,09:45,23125.0,23019.4,15.15,2025-02-13,23200,23000,43.95,33.5,0.1,0.1,False,False,15:25,15:25,4,77.45,23175.0,127.29,23047.71,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-02-20,09:45,22849.8,22906.2,15.68,2025-02-20,22950,22750,23.8,21.1,0.1,0.05,False,False,15:25,15:25,4,44.9,13425.0,113.47,13311.53,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-03-06,09:45,22316.2,22529.2,13.55,2025-03-06,22400,22200,22.9,19.85,61.4,0.05,True,False,11:06,15:25,4,42.75,-5610.0,120.74,-5730.74,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-03-13,09:45,22489.9,22383.3,13.68,2025-03-13,22600,22400,8.75,11.9,0.05,32.15,False,True,15:25,11:39,4,20.65,-3465.0,107.46,-3572.46,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-03-20,09:45,23038.0,23165.7,13.27,2025-03-20,23150,22950,13.45,21.55,37.4,0.15,True,False,13:19,15:25,4,35.0,-765.0,114.26,-879.26,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-03-27,09:45,23550.2,23601.0,13.61,2025-03-27,23650,23450,23.4,25.2,0.1,0.15,False,False,15:25,15:25,4,48.6,14505.0,115.05,14389.95,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-04-03,09:45,23226.3,23241.6,14.08,2025-04-03,23350,23150,6.7,23.8,0.1,0.1,False,False,15:25,15:25,4,30.5,9090.0,107.37,8982.63,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-04-09,09:45,22452.8,22420.4,20.87,2025-04-09,22550,22350,44.7,37.29,0.05,0.1,False,False,15:25,15:25,4,81.99,24552.0,129.22,24422.78,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-04-17,09:45,23417.0,23837.8,15.73,2025-04-17,23500,23300,29.3,23.0,77.9,0.15,True,False,11:16,15:25,4,52.3,-7725.0,127.0,-7852.0,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-04-24,09:45,24256.8,24245.0,16.32,2025-04-24,24350,24150,19.8,13.2,0.15,0.15,False,False,15:25,15:25,4,33.0,9810.0,108.44,9701.56,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-04-30,09:45,24359.5,24246.2,17.84,2025-04-30,24450,24250,9.15,9.55,0.1,0.2,False,False,15:25,15:25,4,18.7,5520.0,102.38,5417.62,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-05-08,09:45,24386.2,24154.1,18.74,2025-05-08,24500,24300,5.95,9.05,0.15,32.2,False,True,15:25,14:54,4,15.0,-5205.0,105.07,-5310.07,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-05-15,09:45,24508.2,25035.3,17.29,2025-05-15,24600,24400,36.4,41.05,96.1,0.15,True,False,10:31,15:25,4,77.45,-5640.0,140.1,-5780.1,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-05-22,09:45,24570.4,24637.0,17.78,2025-05-22,24650,24450,36.9,20.14,0.1,0.1,False,False,15:25,15:25,4,57.04,17052.0,118.63,16933.37,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-05-29,09:45,24802.7,24880.8,17.19,2025-05-29,24900,24700,26.5,17.95,0.1,46.15,False,True,15:25,11:03,4,44.45,-540.0,119.43,-659.43,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-06-05,09:45,24756.2,24761.1,15.82,2025-06-05,24850,24650,22.0,21.45,58.8,0.05,True,False,12:06,15:25,4,43.45,-4620.0,120.69,-4740.69,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-06-12,09:45,25100.0,24856.0,13.91,2025-06-12,25200,25000,28.3,33.0,0.05,86.45,False,True,15:25,13:33,4,61.3,-7560.0,131.95,-7691.95,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-06-19,09:45,24843.0,24744.7,14.21,2025-06-19,24950,24750,12.4,13.6,0.05,0.1,False,False,15:25,15:25,4,26.0,7755.0,105.45,7649.55,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-06-26,09:45,25365.8,25530.4,12.8,2025-06-26,25450,25250,37.2,25.55,95.95,0.1,True,False,13:59,15:25,4,62.75,-9990.0,133.84,-10123.84,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-07-03,09:45,25513.0,25397.4,12.4,2025-07-03,25600,25400,17.8,11.3,44.95,31.5,True,True,13:40,14:32,4,29.1,-14205.0,116.95,-14321.95,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-07-10,09:45,25445.3,25348.2,11.87,2025-07-10,25550,25350,15.9,13.55,0.1,0.1,False,False,15:25,15:25,4,29.45,8775.0,106.92,8668.08,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-07-17,09:45,25186.4,25109.5,11.27,2025-07-17,25300,25100,10.7,11.55,0.05,0.05,False,False,15:25,15:25,4,22.25,6645.0,103.86,6541.14,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-07-24,09:45,25190.2,25051.9,10.47,2025-07-24,25300,25100,7.95,7.75,0.05,25.65,False,True,15:25,11:23,4,15.7,-3000.0,104.49,-3104.49,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-07-31,09:45,24703.7,24765.6,11.9,2025-07-31,24800,24600,18.35,20.2,47.3,0.1,True,False,11:24,15:25,4,38.55,-2655.0,117.08,-2772.08,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-08-07,09:45,24502.5,24626.7,11.83,2025-08-07,24600,24400,16.5,11.65,0.3,32.15,False,True,15:25,10:45,4,28.15,-1290.0,110.67,-1400.67,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-08-14,09:45,24667.0,24616.0,12.28,2025-08-14,24750,24550,19.6,13.45,0.1,0.05,False,False,15:25,15:25,4,33.05,9870.0,108.44,9761.56,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-08-21,09:45,25061.1,25077.0,11.87,2025-08-21,25150,24950,10.85,9.7,27.15,0.05,True,False,10:03,15:25,4,20.55,-1995.0,106.75,-2101.75,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-08-28,09:45,24578.2,24533.1,12.19,2025-08-28,24700,24500,14.7,18.0,38.7,0.15,True,False,10:58,15:25,4,32.7,-1845.0,113.46,-1958.46,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-09-02,09:45,24695.2,24575.0,11.22,2025-09-02,24800,24600,7.8,10.55,23.4,31.8,True,True,10:04,13:55,4,18.35,-11055.0,109.55,-11164.55,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-09-09,09:45,24856.6,24878.8,10.84,2025-09-09,24950,24750,15.65,12.1,0.05,0.1,False,False,15:25,15:25,4,27.75,8280.0,106.2,8173.8,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-09-16,09:45,25134.3,25254.5,10.39,2025-09-16,25250,25050,8.7,11.85,0.05,0.05,False,False,15:25,15:25,4,20.55,6135.0,103.14,6031.86,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-09-23,09:45,25131.3,25185.8,10.3,2025-09-23,25250,25050,13.5,15.4,35.3,0.05,True,False,13:31,15:25,4,28.9,-1935.0,111.38,-2046.38,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-09-30,09:45,24641.8,24633.6,11.26,2025-09-30,24750,24550,19.95,19.6,0.05,0.1,False,False,15:25,15:25,4,39.55,11820.0,111.2,11708.8,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-10-07,09:45,25145.7,25112.8,10.3,2025-10-07,25250,25050,10.05,11.65,26.7,0.1,True,False,09:55,15:25,4,21.7,-1530.0,107.19,-1637.19,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-10-14,09:45,25236.6,25123.3,10.89,2025-10-14,25350,25150,17.3,17.0,0.05,42.75,False,True,15:25,10:17,4,34.3,-2550.0,114.67,-2664.67,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-10-20,09:45,25836.2,25850.7,11.33,2025-10-20,25950,25750,25.85,29.7,0.05,0.05,False,False,15:25,15:25,3,55.55,12476.25,112.09,12364.16,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-10-28,09:45,26020.8,25965.4,12.21,2025-10-28,26100,25900,42.55,19.15,0.1,58.35,False,True,15:25,10:05,3,61.7,731.25,119.88,611.37,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-11-04,09:45,25711.5,25586.2,12.87,2025-11-04,25800,25600,23.25,16.35,0.05,2.25,False,False,15:25,15:25,3,39.6,8392.5,107.23,8285.27,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-11-11,09:45,25525.4,25705.5,12.41,2025-11-11,25650,25450,12.8,21.5,37.15,0.05,True,False,13:48,15:25,4,34.3,-870.0,113.92,-983.92,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-11-18,09:45,25953.9,25894.7,11.83,2025-11-18,26050,25850,17.95,16.45,0.05,0.1,False,False,15:25,15:25,3,34.4,7706.25,105.37,7600.88,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-11-25,09:45,25968.7,25860.3,12.52,2025-11-25,26050,25850,23.7,12.9,0.1,0.05,False,False,15:25,15:25,3,36.6,8201.25,106.06,8095.19,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-12-02,09:45,26086.4,26057.0,11.37,2025-12-02,26200,26000,14.9,16.55,0.05,0.05,False,False,15:25,15:25,3,31.45,7053.75,104.42,6949.33,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-12-09,09:45,25761.0,25841.8,11.18,2025-12-09,25850,25650,26.55,15.25,71.5,0.05,True,False,12:06,15:25,3,41.8,-6693.75,114.86,-6808.61,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-12-16,09:45,25928.5,25851.3,10.09,2025-12-16,26050,25850,11.0,16.6,0.1,0.05,False,False,15:25,15:25,3,27.6,6176.25,103.2,6073.05,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-12-23,09:45,26126.8,26166.0,9.76,2025-12-23,26250,26050,5.6,16.0,14.15,0.05,True,False,10:02,15:25,3,21.6,1665.0,102.7,1562.3,100,2.5,off,09:45_d100_vixoff_sl2.5
2025-12-30,09:45,25931.7,25970.5,9.87,2025-12-30,26050,25850,9.44,12.55,0.1,0.05,False,False,15:25,15:25,3,21.99,4914.0,101.41,4812.59,100,2.5,off,09:45_d100_vixoff_sl2.5
2026-01-06,09:45,26211.8,26174.7,10.07,2026-01-06,26300,26100,11.05,8.0,0.05,0.05,False,False,15:25,15:25,4,19.05,4927.0,101.42,4825.58,100,2.5,off,09:45_d100_vixoff_sl2.5
2026-01-13,09:45,25766.4,25714.2,11.25,2026-01-13,25850,25650,30.55,19.75,0.05,0.05,False,False,15:25,15:25,4,50.3,13052.0,112.91,12939.09,100,2.5,off,09:45_d100_vixoff_sl2.5
2026-01-20,09:45,25463.2,25225.3,11.97,2026-01-20,25550,25350,29.55,17.35,0.1,48.8,False,True,15:25,15:00,4,46.9,-520.0,117.3,-637.3,100,2.5,off,09:45_d100_vixoff_sl2.5
2026-01-27,09:45,25143.8,25234.1,14.83,2026-01-27,25250,25050,47.1,43.5,0.05,111.8,False,True,15:25,10:53,4,90.6,-5525.0,140.65,-5665.65,100,2.5,off,09:45_d100_vixoff_sl2.5
2026-02-03,09:45,25692.3,25714.8,13.84,2026-02-03,25800,25600,65.35,81.05,0.05,0.05,False,False,15:25,15:25,4,146.4,38038.0,148.25,37889.75,100,2.5,off,09:45_d100_vixoff_sl2.5
2026-02-10,09:45,25949.7,25916.8,11.97,2026-02-10,26050,25850,14.1,15.95,0.05,0.05,False,False,15:25,15:25,4,30.05,7787.0,105.46,7681.54,100,2.5,off,09:45_d100_vixoff_sl2.5
2026-02-17,09:45,25645.7,25716.0,13.26,2026-02-17,25750,25550,18.3,20.0,0.05,0.05,False,False,15:25,15:25,4,38.3,9932.0,108.5,9823.5,100,2.5,off,09:45_d100_vixoff_sl2.5
