entry_date,exit_date,entry_price,exit_price,trade_return,trade_return_net,stopped_out,hold_days,symbol
2026-03-12,2026-03-17,894.9106,973.2896,0.087583,0.084583,False,5,CHENNPETRO
2026-03-16,2026-03-17,3215.3,3096.0,-0.02,-0.023,True,1,DATAPATTNS
2026-03-16,2026-03-17,328.0,320.05,-0.02,-0.023,True,1,M&MFIN
2026-03-16,2026-03-17,2474.0,2579.8999,0.042805,0.039805,False,1,MCX
2026-03-16,2026-03-17,990.0,948.05,-0.02,-0.023,True,1,NATCOPHARM
2026-03-12,2026-03-18,9170.0,9412.0,0.02639,0.02339,False,6,APARINDS
2026-03-16,2026-03-18,309.0,319.7,0.034628,0.031628,False,2,ABCAPITAL
2026-03-16,2026-03-18,1921.6,1965.0,0.022585,0.019585,False,2,APLAPOLLO
2026-03-16,2026-03-18,880.6,910.0,0.033386,0.030386,False,2,AUBANK
2026-03-16,2026-03-18,1675.1,1760.0,0.050684,0.047684,False,2,BHARATFORG
2026-03-16,2026-03-18,3575.0,3700.0,0.034965,0.031965,False,2,GVT&D
2026-03-16,2026-03-18,257.0,265.0,0.031128,0.028128,False,2,LTF
2026-03-16,2026-03-18,24195.0,24700.0,0.020872,0.017872,False,2,POWERINDIA
2026-03-16,2026-03-18,484.0,506.7,0.046901,0.043901,False,2,SONACOMS
2026-03-16,2026-03-18,183.0,196.4,0.073224,0.070224,False,2,TATASTEEL
2026-03-17,2026-03-18,3096.0,3305.0,0.067506,0.064506,False,1,DATAPATTNS
2026-03-17,2026-03-18,460.3,474.6,0.031067,0.028067,False,1,OIL
2026-03-17,2026-03-18,145.19,152.8,0.052414,0.049414,False,1,SAIL
2026-03-17,2026-03-18,536.0,554.0,0.033582,0.030582,False,1,VTL
2026-03-13,2026-03-19,3068.0,3040.0,-0.009126,-0.012126,False,6,ANANDRATHI
2026-03-16,2026-03-19,169.3,175.95,0.039279,0.036279,False,3,ASHOKLEY
2026-03-16,2026-03-19,431.9,436.1,0.009725,0.006725,False,3,BEL
2026-03-16,2026-03-19,383.0,378.95,-0.010574,-0.013574,False,3,BIOCON
2026-03-16,2026-03-19,6701.0,6929.0,0.034025,0.031025,False,3,EICHERMOT
2026-03-16,2026-03-19,262.0,266.45,0.016985,0.013985,False,3,FEDERALBNK
2026-03-16,2026-03-19,851.0,870.0,0.022327,0.019327,False,3,FINCABLES
2026-03-16,2026-03-19,5198.5,5349.0,0.028951,0.025951,False,3,HEROMOTOCO
2026-03-16,2026-03-19,488.05,475.0,-0.02,-0.023,True,3,HINDCOPPER
2026-03-16,2026-03-19,548.0,524.0,-0.02,-0.023,True,3,HINDZINC
2026-03-16,2026-03-19,9.32,9.27,-0.005365,-0.008365,False,3,IDEA
2026-03-16,2026-03-19,865.0,870.1,0.005896,0.002896,False,3,INDIANB
2026-03-16,2026-03-19,4117.0,4331.0,0.05198,0.04898,False,3,KEI
2026-03-16,2026-03-19,1628.1,1635.1,0.004299,0.001299,False,3,MFSL
2026-03-16,2026-03-19,113.4679,114.1159,0.005711,0.002711,False,3,MOTHERSON
2026-03-16,2026-03-19,264.05,265.0,0.003598,0.000598,False,3,ONGC
2026-03-16,2026-03-19,953.1,1002.0,0.051306,0.048306,False,3,SAILIFE
2026-03-16,2026-03-19,1048.7,1049.5,0.000763,-0.002237,False,3,SBIN
2026-03-16,2026-03-19,14257.0,13649.0,-0.02,-0.023,True,3,SOLARINDS
2026-03-16,2026-03-19,5052.5,4950.0,-0.02,-0.023,True,3,SUNDARMFIN
2026-03-16,2026-03-19,4057.0,4104.3999,0.011683,0.008683,False,3,TITAN
2026-03-16,2026-03-19,676.6986,656.0435,-0.02,-0.023,True,3,VEDL
2026-03-17,2026-03-19,135.0,133.8,-0.008889,-0.011889,False,2,CANBK
2026-03-17,2026-03-19,1279.9,1278.7,-0.000938,-0.003938,False,2,DRREDDY
2026-03-17,2026-03-19,63.85,62.0,-0.02,-0.023,True,2,MAHABANK
2026-03-17,2026-03-19,750.1,746.1,-0.005333,-0.008333,False,2,MARICO
2026-03-17,2026-03-19,876.0,880.0,0.004566,0.001566,False,2,SCHNEIDER
2026-03-13,2026-03-20,7556.0,7231.5,-0.02,-0.023,True,7,APOLLOHOSP
2026-03-17,2026-03-20,1794.1,1755.1,-0.02,-0.023,True,3,SUNPHARMA
2026-03-19,2026-03-20,4950.0,4826.5,-0.02,-0.023,True,1,SUNDARMFIN
2026-03-16,2026-03-23,280.0,275.2,-0.017143,-0.020143,False,7,BANKBARODA
2026-03-16,2026-03-23,277.55,259.0,-0.02,-0.023,True,7,KARURVYSYA
2026-03-17,2026-03-23,616.0,599.95,-0.02,-0.023,True,6,GRAPHITE
2026-03-17,2026-03-23,962.9,979.1,0.016824,0.013824,False,6,LAURUSLABS
2026-03-17,2026-03-23,320.05,306.0,-0.02,-0.023,True,6,M&MFIN
2026-03-17,2026-03-23,948.05,960.0,0.012605,0.009605,False,6,NATCOPHARM
2026-03-17,2026-03-23,4266.6001,4270.2998,0.000867,-0.002133,False,6,TORNTPHARM
2026-03-20,2026-03-23,1262.0,1291.6,0.023455,0.020455,False,3,AUROPHARMA
2026-03-20,2026-03-23,2275.0,2319.7,0.019648,0.016648,False,3,LUPIN
2026-03-20,2026-03-23,375.85,377.1,0.003326,0.000326,False,3,NTPC
2026-03-20,2026-03-23,1755.1,1774.8,0.011224,0.008224,False,3,SUNPHARMA
2026-03-20,2026-03-23,3248.3,3140.0,-0.02,-0.023,True,3,TIMKEN
2026-03-20,2026-03-24,3030.0,2930.0,-0.02,-0.023,True,4,ANANDRATHI
2026-03-23,2026-03-24,1366.2,1309.9,-0.02,-0.023,True,1,KIRLOSENG
2026-03-23,2026-03-25,259.0,275.0,0.061776,0.058776,False,2,KARURVYSYA
2026-03-24,2026-03-25,3134.0,3261.8999,0.04081,0.03781,False,1,DATAPATTNS
2026-03-24,2026-03-25,6900.0,7350.0,0.065217,0.062217,False,1,LINDEINDIA
2026-03-24,2026-03-25,6050.0,6250.0,0.033058,0.030058,False,1,NAVINFLUOR
2026-03-24,2026-03-25,874.95,899.8,0.028402,0.025402,False,1,SCHNEIDER
2026-03-23,2026-03-27,622.573,650.1522,0.044299,0.041299,False,4,ASTERDM
2026-03-23,2026-03-27,855.0,860.0,0.005848,0.002848,False,4,HINDALCO
2026-03-23,2026-03-27,2400.0,2427.8999,0.011625,0.008625,False,4,MCX
2026-03-23,2026-03-27,3140.0,3265.1001,0.039841,0.036841,False,4,TIMKEN
2026-03-24,2026-03-27,970.1,985.0,0.015359,0.012359,False,3,ADANIENSOL
2026-03-24,2026-03-27,2821.1001,2879.8999,0.020843,0.017843,False,3,AJANTPHARM
2026-03-24,2026-03-27,2930.0,2975.0,0.015358,0.012358,False,3,ANANDRATHI
2026-03-24,2026-03-27,166.3,170.0,0.022249,0.019249,False,3,ASHOKLEY
2026-03-24,2026-03-27,1577.9,1635.0,0.036187,0.033187,False,3,ASTRAL
2026-03-24,2026-03-27,2800.0,2856.0,0.02,0.017,False,3,BSE
2026-03-24,2026-03-27,1405.0,1405.0,0.0,-0.003,False,3,GESHIP
2026-03-24,2026-03-27,3605.0,3650.0,0.012483,0.009483,False,3,GVT&D
2026-03-24,2026-03-27,1550.0,1594.7,0.028839,0.025839,False,3,IPCALAB
2026-03-24,2026-03-27,113.0,117.9,0.043363,0.040363,False,3,J&KBANK
2026-03-24,2026-03-27,1309.9,1378.0,0.051989,0.048989,False,3,KIRLOSENG
2026-03-24,2026-03-27,358.55,364.5,0.016595,0.013595,False,3,NATIONALUM
2026-03-24,2026-03-27,907.0,950.0,0.047409,0.044409,False,3,SHRIRAMFIN
2026-03-23,2026-03-30,31960.0,30855.0,-0.02,-0.023,True,7,3MINDIA
2026-03-24,2026-03-30,1380.3,1352.3,-0.02,-0.023,True,6,TORNTPOWER
2026-03-25,2026-03-30,16632.0,15300.0,-0.02,-0.023,True,5,PTCIL
2026-04-01,2026-04-02,20400.0,20400.0,0.0,-0.003,False,1,FORCEMOT
2026-04-01,2026-04-06,858.25,907.0,0.056802,0.053802,False,5,SCHNEIDER
2026-04-01,2026-04-06,572.0,587.5,0.027098,0.024098,False,5,SUNTV
2026-04-02,2026-04-06,1994.0,1913.3,-0.02,-0.023,True,4,JBCHEPHARM
2026-04-02,2026-04-06,4075.0,3987.2,-0.02,-0.023,True,4,TORNTPHARM
2026-04-06,2026-04-07,1553.5,1519.5,-0.02,-0.023,True,1,ASTRAL
2026-04-06,2026-04-07,294.9,292.5,-0.008138,-0.011138,False,1,POWERGRID
2026-04-02,2026-04-08,2269.2,2335.3,0.029129,0.026129,False,6,LUPIN
2026-04-02,2026-04-08,359.95,373.5,0.037644,0.034644,False,6,NTPC
2026-04-06,2026-04-08,1637.0,1716.5,0.048564,0.045564,False,2,BHARATFORG
2026-04-06,2026-04-09,1904.9,2047.7,0.074965,0.071965,False,3,APLAPOLLO
2026-04-06,2026-04-09,1684.3,1702.7,0.010924,0.007924,False,3,SUNPHARMA
2026-04-07,2026-04-09,945.0,973.05,0.029683,0.026683,False,2,SAILIFE
2026-04-08,2026-04-09,270.85,281.3,0.038582,0.035582,False,1,KARURVYSYA
2026-04-08,2026-04-09,6020.0,6091.5,0.011877,0.008877,False,1,NAVINFLUOR
2026-04-06,2026-04-10,1913.3,1988.8,0.039461,0.036461,False,4,JBCHEPHARM
2026-04-06,2026-04-10,3987.2,4116.8999,0.032529,0.029529,False,4,TORNTPHARM
2026-04-07,2026-04-10,2729.1001,2770.0,0.014987,0.011987,False,3,AJANTPHARM
2026-04-07,2026-04-10,1519.5,1577.0,0.037841,0.034841,False,3,ASTRAL
